stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
2,73.0,70.0,46.0,38.0,86.0,16.0,86.0,o3,sedang
2,104.0,70.0,46.0,41.0,78.0,16.0,104.0,pm10,tidak sehat
2,67.0,70.0,47.0,33.0,79.0,14.0,79.0,o3,sedang
4,84.0,91.0,46.0,46.0,90.0,17.0,91.0,pm25,sedang
2,55.0,70.0,44.0,34.0,96.0,19.0,96.0,o3,sedang
3,74.0,102.0,47.0,35.0,72.0,14.0,102.0,pm25,tidak sehat
3,74.0,102.0,47.0,38.0,46.0,15.0,102.0,pm25,tidak sehat
2,67.0,70.0,48.0,31.0,85.0,16.0,85.0,o3,sedang
1,55.0,94.0,44.0,38.0,93.0,14.0,94.0,pm25,sedang
1,65.0,94.0,47.0,35.0,120.0,15.0,120.0,o3,tidak sehat
1,66.0,94.0,49.0,37.0,140.0,14.0,140.0,o3,tidak sehat
2,78.0,70.0,48.0,51.0,83.0,15.0,83.0,o3,sedang
3,91.0,102.0,48.0,73.0,71.0,22.0,102.0,pm25,tidak sehat
3,109.0,102.0,46.0,47.0,70.0,17.0,109.0,pm10,tidak sehat
3,60.0,102.0,46.0,33.0,48.0,9.0,102.0,pm25,tidak sehat
3,66.0,102.0,47.0,56.0,49.0,10.0,102.0,pm25,tidak sehat
3,23.0,102.0,44.0,26.0,43.0,4.0,102.0,pm25,tidak sehat
2,20.0,70.0,44.0,24.0,51.0,5.0,70.0,pm25,sedang
2,57.0,70.0,44.0,53.0,68.0,14.0,70.0,pm25,sedang
2,42.0,70.0,44.0,30.0,73.0,10.0,73.0,o3,sedang
1,29.0,94.0,44.0,25.0,63.0,6.0,94.0,pm25,sedang
2,41.0,70.0,44.0,42.0,69.0,12.0,70.0,pm25,sedang
2,57.0,70.0,47.0,28.0,62.0,10.0,70.0,pm25,sedang
2,51.0,70.0,46.0,28.0,60.0,10.0,70.0,pm25,sedang
2,65.0,70.0,47.0,31.0,85.0,11.0,85.0,o3,sedang
4,70.0,91.0,47.0,29.0,86.0,14.0,91.0,pm25,sedang
2,59.0,70.0,49.0,33.0,93.0,18.0,93.0,o3,sedang
1,118.0,94.0,49.0,45.0,143.0,18.0,143.0,o3,tidak sehat
1,98.0,94.0,48.0,70.0,108.0,25.0,108.0,o3,tidak sehat
4,62.0,91.0,47.0,33.0,93.0,11.0,93.0,o3,sedang
1,48.0,94.0,47.0,33.0,73.0,11.0,94.0,pm25,sedang
2,61.0,70.0,50.0,19.0,74.0,17.0,74.0,o3,sedang
1,53.0,94.0,50.0,19.0,92.0,16.0,94.0,pm25,sedang
2,57.0,70.0,50.0,39.0,123.0,18.0,123.0,o3,tidak sehat
2,78.0,70.0,51.0,39.0,143.0,15.0,143.0,o3,tidak sehat
1,73.0,94.0,49.0,52.0,72.0,19.0,94.0,pm25,sedang
2,73.0,70.0,49.0,44.0,94.0,19.0,94.0,o3,sedang
1,70.0,94.0,50.0,35.0,120.0,14.0,120.0,o3,tidak sehat
2,94.0,70.0,51.0,48.0,114.0,21.0,114.0,o3,tidak sehat
4,89.0,91.0,51.0,41.0,153.0,19.0,153.0,o3,tidak sehat
2,76.0,70.0,49.0,39.0,122.0,19.0,122.0,o3,tidak sehat
1,66.0,94.0,48.0,32.0,145.0,21.0,145.0,o3,tidak sehat
2,71.0,70.0,50.0,39.0,155.0,19.0,155.0,o3,tidak sehat
2,67.0,70.0,49.0,33.0,91.0,14.0,91.0,o3,sedang
4,75.0,91.0,50.0,40.0,94.0,19.0,94.0,o3,sedang
2,71.0,70.0,50.0,35.0,108.0,17.0,108.0,o3,tidak sehat
2,70.0,70.0,51.0,42.0,94.0,18.0,94.0,o3,sedang
4,65.0,91.0,50.0,38.0,118.0,15.0,118.0,o3,tidak sehat
2,58.0,70.0,50.0,35.0,94.0,15.0,94.0,o3,sedang
2,50.0,70.0,50.0,31.0,71.0,12.0,71.0,o3,sedang
4,61.0,91.0,37.0,38.0,88.0,17.0,91.0,pm25,sedang
1,53.0,94.0,30.0,32.0,123.0,12.0,123.0,o3,tidak sehat
1,64.0,94.0,51.0,34.0,76.0,18.0,94.0,pm25,sedang
2,58.0,70.0,51.0,35.0,94.0,15.0,94.0,o3,sedang
4,54.0,91.0,51.0,33.0,107.0,11.0,107.0,o3,tidak sehat
2,64.0,70.0,51.0,35.0,104.0,14.0,104.0,o3,tidak sehat
2,79.0,70.0,51.0,37.0,94.0,15.0,94.0,o3,sedang
2,81.0,70.0,51.0,39.0,116.0,13.0,116.0,o3,tidak sehat
2,85.0,70.0,50.0,40.0,94.0,15.0,94.0,o3,sedang
2,74.0,70.0,51.0,38.0,133.0,15.0,133.0,o3,tidak sehat
1,68.0,94.0,51.0,39.0,153.0,17.0,153.0,o3,tidak sehat
2,58.0,70.0,50.0,32.0,107.0,18.0,107.0,o3,tidak sehat
2,61.0,70.0,50.0,33.0,128.0,14.0,128.0,o3,tidak sehat
2,72.0,70.0,51.0,33.0,97.0,14.0,97.0,o3,sedang
2,69.0,70.0,51.0,28.0,101.0,9.0,101.0,o3,tidak sehat
0,80.0,44.0,51.0,35.0,118.0,18.0,118.0,o3,tidak sehat
2,88.0,70.0,50.0,38.0,120.0,23.0,120.0,o3,tidak sehat
2,66.0,70.0,51.0,34.0,134.0,16.0,134.0,o3,tidak sehat
2,72.0,70.0,51.0,35.0,125.0,15.0,125.0,o3,tidak sehat
2,73.0,70.0,51.0,34.0,129.0,10.0,129.0,o3,tidak sehat
2,60.0,70.0,51.0,31.0,81.0,11.0,81.0,o3,sedang
4,58.0,91.0,50.0,30.0,88.0,6.0,91.0,pm25,sedang
2,86.0,70.0,51.0,32.0,90.0,8.0,90.0,o3,sedang
2,92.0,70.0,51.0,42.0,137.0,10.0,137.0,o3,tidak sehat
3,101.0,102.0,52.0,42.0,99.0,10.0,102.0,pm25,tidak sehat
2,61.0,70.0,51.0,37.0,71.0,9.0,71.0,o3,sedang
2,70.0,70.0,51.0,31.0,81.0,5.0,81.0,o3,sedang
2,71.0,70.0,52.0,37.0,71.0,9.0,71.0,pm10,sedang
3,77.0,102.0,51.0,37.0,64.0,7.0,102.0,pm25,tidak sehat
3,66.0,102.0,51.0,35.0,55.0,7.0,102.0,pm25,tidak sehat
2,77.0,70.0,52.0,36.0,154.0,8.0,154.0,o3,tidak sehat
2,62.0,70.0,51.0,34.0,85.0,16.0,85.0,o3,sedang
2,74.0,70.0,51.0,31.0,82.0,11.0,82.0,o3,sedang
2,64.0,70.0,51.0,27.0,76.0,10.0,76.0,o3,sedang
2,78.0,70.0,51.0,29.0,92.0,12.0,92.0,o3,sedang
3,107.0,102.0,51.0,39.0,74.0,13.0,107.0,pm10,tidak sehat
2,103.0,70.0,52.0,35.0,157.0,15.0,157.0,o3,tidak sehat
1,65.0,94.0,52.0,19.0,92.0,12.0,94.0,pm25,sedang
2,66.0,70.0,51.0,39.0,88.0,19.0,88.0,o3,sedang
2,68.0,70.0,51.0,37.0,74.0,16.0,74.0,o3,sedang
2,78.0,70.0,52.0,26.0,79.0,15.0,79.0,o3,sedang
2,72.0,70.0,52.0,34.0,96.0,13.0,96.0,o3,sedang
1,59.0,94.0,52.0,27.0,99.0,12.0,99.0,o3,sedang
0,65.0,44.0,51.0,29.0,95.0,18.0,95.0,o3,sedang
2,91.0,70.0,52.0,37.0,107.0,20.0,107.0,o3,tidak sehat
1,71.0,94.0,53.0,30.0,145.0,21.0,145.0,o3,tidak sehat
2,89.0,70.0,53.0,36.0,140.0,17.0,140.0,o3,tidak sehat
2,93.0,70.0,52.0,31.0,144.0,23.0,144.0,o3,tidak sehat
3,75.0,102.0,52.0,24.0,73.0,12.0,102.0,pm25,tidak sehat
0,60.0,44.0,52.0,26.0,78.0,13.0,78.0,o3,sedang
2,66.0,70.0,52.0,25.0,72.0,11.0,72.0,o3,sedang
2,67.0,70.0,52.0,22.0,88.0,10.0,88.0,o3,sedang
2,58.0,70.0,52.0,28.0,121.0,15.0,121.0,o3,tidak sehat
2,77.0,70.0,54.0,25.0,100.0,21.0,100.0,o3,sedang
2,68.0,70.0,52.0,26.0,161.0,12.0,161.0,o3,tidak sehat
0,81.0,44.0,53.0,31.0,137.0,19.0,137.0,o3,tidak sehat
1,73.0,94.0,54.0,26.0,103.0,16.0,103.0,o3,tidak sehat
2,68.0,70.0,52.0,25.0,109.0,18.0,109.0,o3,tidak sehat
2,75.0,70.0,51.0,30.0,77.0,17.0,77.0,o3,sedang
4,62.0,91.0,51.0,27.0,51.0,15.0,91.0,pm25,sedang
1,62.0,94.0,51.0,52.0,121.0,18.0,121.0,o3,tidak sehat
2,69.0,70.0,44.0,39.0,132.0,14.0,132.0,o3,tidak sehat
2,56.0,70.0,52.0,39.0,76.0,17.0,76.0,o3,sedang
1,53.0,94.0,42.0,34.0,81.0,12.0,94.0,pm25,sedang
2,57.0,70.0,52.0,47.0,83.0,15.0,83.0,o3,sedang
2,58.0,70.0,52.0,43.0,84.0,20.0,84.0,o3,sedang
2,56.0,70.0,52.0,41.0,108.0,22.0,108.0,o3,tidak sehat
2,69.0,70.0,52.0,40.0,77.0,17.0,77.0,o3,sedang
2,62.0,70.0,52.0,40.0,87.0,13.0,87.0,o3,sedang
2,71.0,70.0,52.0,39.0,134.0,14.0,134.0,o3,tidak sehat
2,66.0,70.0,52.0,19.0,97.0,14.0,97.0,o3,sedang
4,72.0,91.0,52.0,38.0,79.0,15.0,91.0,pm25,sedang
3,71.0,102.0,51.0,40.0,82.0,24.0,102.0,pm25,tidak sehat
4,67.0,91.0,52.0,40.0,107.0,22.0,107.0,o3,tidak sehat
4,77.0,91.0,52.0,39.0,103.0,23.0,103.0,o3,tidak sehat
4,58.0,91.0,52.0,39.0,131.0,24.0,131.0,o3,tidak sehat
0,52.0,44.0,53.0,32.0,107.0,19.0,107.0,o3,tidak sehat
4,61.0,91.0,53.0,30.0,103.0,11.0,103.0,o3,tidak sehat
1,44.0,94.0,53.0,31.0,84.0,18.0,94.0,pm25,sedang
1,52.0,94.0,52.0,47.0,134.0,18.0,134.0,o3,tidak sehat
4,61.0,91.0,53.0,31.0,123.0,16.0,123.0,o3,tidak sehat
3,57.0,102.0,52.0,44.0,86.0,20.0,102.0,pm25,tidak sehat
4,51.0,91.0,52.0,43.0,168.0,22.0,168.0,o3,tidak sehat
4,84.0,91.0,53.0,53.0,128.0,27.0,128.0,o3,tidak sehat
4,67.0,91.0,53.0,39.0,86.0,14.0,91.0,pm25,sedang
4,66.0,91.0,52.0,37.0,89.0,15.0,91.0,pm25,sedang
3,53.0,102.0,52.0,49.0,110.0,28.0,110.0,o3,tidak sehat
3,55.0,102.0,52.0,38.0,93.0,19.0,102.0,pm25,tidak sehat
1,61.0,94.0,53.0,32.0,68.0,17.0,94.0,pm25,sedang
4,56.0,91.0,53.0,33.0,126.0,14.0,126.0,o3,tidak sehat
4,73.0,91.0,52.0,37.0,87.0,19.0,91.0,pm25,sedang
4,80.0,91.0,52.0,52.0,90.0,20.0,91.0,pm25,sedang
4,74.0,91.0,52.0,39.0,95.0,20.0,95.0,o3,sedang
2,57.0,70.0,52.0,32.0,119.0,16.0,119.0,o3,tidak sehat
4,59.0,91.0,53.0,33.0,144.0,15.0,144.0,o3,tidak sehat
1,83.0,94.0,54.0,37.0,138.0,18.0,138.0,o3,tidak sehat
4,65.0,91.0,53.0,32.0,160.0,15.0,160.0,o3,tidak sehat
4,66.0,91.0,53.0,34.0,91.0,24.0,91.0,pm25,sedang
4,72.0,91.0,53.0,43.0,81.0,18.0,91.0,pm25,sedang
4,54.0,91.0,53.0,32.0,62.0,12.0,91.0,pm25,sedang
2,51.0,70.0,53.0,31.0,56.0,11.0,70.0,pm25,sedang
4,57.0,91.0,53.0,47.0,65.0,20.0,91.0,pm25,sedang
1,59.0,94.0,53.0,34.0,75.0,16.0,94.0,pm25,sedang
3,52.0,102.0,53.0,45.0,106.0,18.0,106.0,o3,tidak sehat
0,58.0,44.0,53.0,35.0,150.0,19.0,150.0,o3,tidak sehat
3,51.0,102.0,52.0,33.0,99.0,12.0,102.0,pm25,tidak sehat
1,51.0,94.0,53.0,37.0,66.0,19.0,94.0,pm25,sedang
2,58.0,70.0,53.0,42.0,99.0,22.0,99.0,o3,sedang
2,48.0,70.0,53.0,32.0,121.0,29.0,121.0,o3,tidak sehat
0,72.0,44.0,54.0,30.0,125.0,19.0,125.0,o3,tidak sehat
3,57.0,102.0,54.0,57.0,126.0,26.0,126.0,o3,tidak sehat
4,60.0,91.0,55.0,31.0,110.0,16.0,110.0,o3,tidak sehat
4,56.0,91.0,53.0,36.0,85.0,16.0,91.0,pm25,sedang
0,55.0,44.0,54.0,34.0,128.0,12.0,128.0,o3,tidak sehat
4,59.0,91.0,54.0,35.0,153.0,15.0,153.0,o3,tidak sehat
3,65.0,102.0,54.0,41.0,117.0,23.0,117.0,o3,tidak sehat
1,70.0,94.0,55.0,48.0,71.0,20.0,94.0,pm25,sedang
1,40.0,94.0,53.0,29.0,42.0,18.0,94.0,pm25,sedang
1,40.0,94.0,53.0,30.0,38.0,7.0,94.0,pm25,sedang
1,28.0,94.0,53.0,25.0,37.0,6.0,94.0,pm25,sedang
1,20.0,94.0,53.0,26.0,37.0,7.0,94.0,pm25,sedang
1,19.0,94.0,53.0,26.0,33.0,7.0,94.0,pm25,sedang
1,25.0,94.0,53.0,25.0,37.0,15.0,94.0,pm25,sedang
1,29.0,94.0,53.0,32.0,43.0,13.0,94.0,pm25,sedang
1,27.0,94.0,49.0,23.0,33.0,8.0,94.0,pm25,sedang
1,39.0,94.0,49.0,30.0,32.0,7.0,94.0,pm25,sedang
1,39.0,94.0,49.0,31.0,43.0,7.0,94.0,pm25,sedang
1,30.0,94.0,50.0,25.0,43.0,5.0,94.0,pm25,sedang
1,37.0,94.0,50.0,27.0,50.0,7.0,94.0,pm25,sedang
1,43.0,94.0,51.0,29.0,95.0,21.0,95.0,o3,sedang
2,43.0,70.0,51.0,29.0,77.0,21.0,77.0,o3,sedang
2,41.0,70.0,51.0,27.0,77.0,19.0,77.0,o3,sedang
2,25.0,70.0,51.0,29.0,73.0,14.0,73.0,o3,sedang
1,24.0,94.0,51.0,25.0,38.0,6.0,94.0,pm25,sedang
1,31.0,94.0,51.0,27.0,35.0,11.0,94.0,pm25,sedang
2,24.0,70.0,27.0,36.0,46.0,9.0,70.0,pm25,sedang
1,27.0,94.0,51.0,38.0,34.0,10.0,94.0,pm25,sedang
2,35.0,70.0,51.0,28.0,59.0,23.0,70.0,pm25,sedang
1,41.0,94.0,51.0,27.0,47.0,18.0,94.0,pm25,sedang
3,63.0,102.0,51.0,38.0,50.0,18.0,102.0,pm25,tidak sehat
1,33.0,94.0,51.0,31.0,45.0,11.0,94.0,pm25,sedang
1,30.0,94.0,52.0,30.0,41.0,8.0,94.0,pm25,sedang
1,33.0,94.0,52.0,27.0,45.0,11.0,94.0,pm25,sedang
1,39.0,94.0,52.0,31.0,50.0,12.0,94.0,pm25,sedang
2,37.0,70.0,52.0,28.0,53.0,15.0,70.0,pm25,sedang
1,29.0,94.0,52.0,37.0,52.0,12.0,94.0,pm25,sedang
1,34.0,94.0,52.0,27.0,56.0,9.0,94.0,pm25,sedang
1,38.0,94.0,30.0,29.0,43.0,7.0,94.0,pm25,sedang
1,30.0,94.0,29.0,26.0,31.0,5.0,94.0,pm25,sedang
2,38.0,70.0,30.0,26.0,40.0,5.0,70.0,pm25,sedang
3,55.0,102.0,30.0,26.0,43.0,11.0,102.0,pm25,tidak sehat
3,31.0,102.0,30.0,26.0,48.0,18.0,102.0,pm25,tidak sehat
2,72.0,70.0,35.0,38.0,84.0,16.0,84.0,o3,sedang
2,60.0,70.0,34.0,31.0,81.0,15.0,81.0,o3,sedang
3,63.0,102.0,33.0,40.0,43.0,14.0,102.0,pm25,tidak sehat
3,76.0,102.0,31.0,38.0,35.0,9.0,102.0,pm25,tidak sehat
2,23.0,70.0,31.0,24.0,39.0,14.0,70.0,pm25,sedang
2,53.0,70.0,35.0,35.0,101.0,23.0,101.0,o3,tidak sehat
2,53.0,70.0,49.0,34.0,57.0,15.0,70.0,pm25,sedang
3,44.0,102.0,32.0,26.0,28.0,10.0,102.0,pm25,tidak sehat
4,20.0,91.0,30.0,22.0,31.0,5.0,91.0,pm25,sedang
4,26.0,91.0,30.0,14.0,46.0,5.0,91.0,pm25,sedang
4,62.0,91.0,33.0,19.0,73.0,17.0,91.0,pm25,sedang
2,45.0,70.0,32.0,16.0,63.0,14.0,70.0,pm25,sedang
4,42.0,91.0,34.0,16.0,95.0,17.0,95.0,o3,sedang
4,40.0,91.0,38.0,18.0,81.0,19.0,91.0,pm25,sedang
4,37.0,91.0,33.0,18.0,83.0,17.0,91.0,pm25,sedang
4,51.0,91.0,30.0,17.0,93.0,21.0,93.0,o3,sedang
4,33.0,91.0,72.0,17.0,73.0,14.0,91.0,pm25,sedang
3,30.0,102.0,72.0,19.0,70.0,12.0,102.0,pm25,tidak sehat
3,25.0,102.0,70.0,19.0,61.0,10.0,102.0,pm25,tidak sehat
4,35.0,91.0,52.0,19.0,60.0,13.0,91.0,pm25,sedang
4,41.0,91.0,52.0,22.0,56.0,15.0,91.0,pm25,sedang
3,46.0,102.0,51.0,29.0,48.0,19.0,102.0,pm25,tidak sehat
3,27.0,102.0,51.0,18.0,38.0,7.0,102.0,pm25,tidak sehat
3,25.0,102.0,51.0,18.0,40.0,8.0,102.0,pm25,tidak sehat
3,26.0,102.0,52.0,17.0,32.0,6.0,102.0,pm25,tidak sehat
4,28.0,91.0,52.0,17.0,57.0,9.0,91.0,pm25,sedang
4,33.0,91.0,53.0,20.0,86.0,19.0,91.0,pm25,sedang
3,26.0,102.0,53.0,22.0,51.0,15.0,102.0,pm25,tidak sehat
3,21.0,102.0,53.0,19.0,41.0,7.0,102.0,pm25,tidak sehat
4,27.0,91.0,54.0,19.0,63.0,6.0,91.0,pm25,sedang
3,34.0,102.0,55.0,20.0,52.0,6.0,102.0,pm25,tidak sehat
3,22.0,102.0,54.0,18.0,39.0,7.0,102.0,pm25,tidak sehat
4,27.0,91.0,41.0,22.0,41.0,7.0,91.0,pm25,sedang
4,28.0,91.0,54.0,21.0,58.0,12.0,91.0,pm25,sedang
4,44.0,91.0,43.0,37.0,73.0,13.0,91.0,pm25,sedang
2,47.0,70.0,45.0,56.0,68.0,12.0,70.0,pm25,sedang
4,42.0,91.0,44.0,35.0,59.0,12.0,91.0,pm25,sedang
4,35.0,91.0,47.0,35.0,57.0,12.0,91.0,pm25,sedang
4,31.0,91.0,46.0,32.0,66.0,9.0,91.0,pm25,sedang
4,45.0,91.0,48.0,71.0,75.0,16.0,91.0,pm25,sedang
4,42.0,91.0,50.0,60.0,89.0,14.0,91.0,pm25,sedang
4,55.0,91.0,49.0,62.0,89.0,22.0,91.0,pm25,sedang
4,53.0,91.0,24.0,88.0,65.0,14.0,91.0,pm25,sedang
4,43.0,91.0,24.0,52.0,58.0,16.0,91.0,pm25,sedang
4,48.0,91.0,25.0,39.0,56.0,12.0,91.0,pm25,sedang
4,50.0,91.0,21.0,56.0,70.0,12.0,91.0,pm25,sedang
4,57.0,91.0,21.0,32.0,75.0,13.0,91.0,pm25,sedang
4,60.0,91.0,22.0,27.0,80.0,17.0,91.0,pm25,sedang
4,55.0,91.0,22.0,63.0,58.0,15.0,91.0,pm25,sedang
4,22.0,91.0,22.0,23.0,68.0,14.0,91.0,pm25,sedang
3,53.0,102.0,24.0,23.0,48.0,14.0,102.0,pm25,tidak sehat
4,40.0,91.0,23.0,23.0,80.0,9.0,91.0,pm25,sedang
4,45.0,91.0,24.0,20.0,65.0,14.0,91.0,pm25,sedang
4,52.0,91.0,32.0,35.0,62.0,14.0,91.0,pm25,sedang
1,57.0,94.0,26.0,22.0,66.0,26.0,94.0,pm25,sedang
4,53.0,91.0,26.0,66.0,47.0,19.0,91.0,pm25,sedang
4,64.0,91.0,26.0,88.0,61.0,14.0,91.0,pm25,sedang
2,47.0,70.0,23.0,22.0,76.0,11.0,76.0,o3,sedang
4,48.0,91.0,26.0,20.0,91.0,11.0,91.0,pm25,sedang
4,46.0,91.0,25.0,33.0,80.0,15.0,91.0,pm25,sedang
2,47.0,70.0,25.0,42.0,64.0,17.0,70.0,pm25,sedang
2,56.0,70.0,28.0,56.0,80.0,16.0,80.0,o3,sedang
4,72.0,91.0,24.0,40.0,126.0,19.0,126.0,o3,tidak sehat
1,51.0,94.0,29.0,34.0,146.0,17.0,146.0,o3,tidak sehat
4,62.0,91.0,30.0,37.0,109.0,18.0,109.0,o3,tidak sehat
4,60.0,91.0,30.0,64.0,194.0,19.0,194.0,o3,tidak sehat
4,61.0,91.0,23.0,48.0,79.0,20.0,91.0,pm25,sedang
2,64.0,70.0,28.0,30.0,103.0,16.0,103.0,o3,tidak sehat
2,66.0,70.0,26.0,48.0,76.0,21.0,76.0,o3,sedang
4,55.0,91.0,29.0,47.0,107.0,22.0,107.0,o3,tidak sehat
4,59.0,91.0,30.0,59.0,81.0,27.0,91.0,pm25,sedang
2,60.0,70.0,25.0,27.0,54.0,12.0,70.0,pm25,sedang
4,56.0,91.0,25.0,18.0,63.0,10.0,91.0,pm25,sedang
4,39.0,91.0,24.0,20.0,46.0,9.0,91.0,pm25,sedang
2,49.0,70.0,28.0,20.0,61.0,8.0,70.0,pm25,sedang
2,62.0,70.0,31.0,20.0,89.0,11.0,89.0,o3,sedang
1,68.0,94.0,37.0,24.0,136.0,30.0,136.0,o3,tidak sehat
4,75.0,91.0,30.0,20.0,191.0,15.0,191.0,o3,tidak sehat
4,71.0,91.0,32.0,24.0,155.0,20.0,155.0,o3,tidak sehat
4,72.0,91.0,31.0,54.0,195.0,14.0,195.0,o3,tidak sehat
4,50.0,91.0,27.0,21.0,156.0,15.0,156.0,o3,tidak sehat
4,51.0,91.0,29.0,23.0,202.0,22.0,202.0,o3,tidak sehat
1,62.0,94.0,25.0,31.0,87.0,14.0,94.0,pm25,sedang
2,30.0,70.0,25.0,18.0,51.0,9.0,70.0,pm25,sedang
4,75.0,91.0,44.0,49.0,94.0,21.0,94.0,o3,sedang
0,66.0,44.0,30.0,23.0,55.0,17.0,66.0,pm10,sedang
1,36.0,94.0,24.0,16.0,64.0,19.0,94.0,pm25,sedang
1,51.0,94.0,27.0,24.0,90.0,19.0,94.0,pm25,sedang
1,41.0,94.0,24.0,20.0,94.0,7.0,94.0,pm25,sedang
1,75.0,94.0,31.0,42.0,195.0,26.0,195.0,o3,tidak sehat
1,71.0,94.0,34.0,26.0,129.0,19.0,129.0,o3,tidak sehat
1,56.0,94.0,30.0,34.0,105.0,30.0,105.0,o3,tidak sehat
4,39.0,91.0,48.0,15.0,67.0,8.0,91.0,pm25,sedang
4,45.0,91.0,25.0,17.0,57.0,13.0,91.0,pm25,sedang
4,46.0,91.0,27.0,18.0,57.0,19.0,91.0,pm25,sedang
4,50.0,91.0,26.0,27.0,80.0,26.0,91.0,pm25,sedang
4,45.0,91.0,28.0,20.0,96.0,28.0,96.0,o3,sedang
4,81.0,91.0,37.0,29.0,202.0,18.0,202.0,o3,tidak sehat
4,56.0,91.0,29.0,21.0,144.0,12.0,144.0,o3,tidak sehat
2,68.0,70.0,31.0,29.0,74.0,12.0,74.0,o3,sedang
2,45.0,70.0,28.0,16.0,51.0,12.0,70.0,pm25,sedang
2,53.0,70.0,33.0,20.0,85.0,11.0,85.0,o3,sedang
2,52.0,70.0,36.0,19.0,66.0,15.0,70.0,pm25,sedang
2,71.0,70.0,33.0,23.0,92.0,13.0,92.0,o3,sedang
1,69.0,94.0,58.0,16.0,57.0,14.0,94.0,pm25,sedang
4,54.0,91.0,56.0,16.0,121.0,11.0,121.0,o3,tidak sehat
4,51.0,91.0,22.0,21.0,141.0,12.0,141.0,o3,tidak sehat
4,59.0,91.0,27.0,23.0,168.0,13.0,168.0,o3,tidak sehat
4,65.0,91.0,33.0,27.0,185.0,18.0,185.0,o3,tidak sehat
4,63.0,91.0,26.0,24.0,142.0,16.0,142.0,o3,tidak sehat
3,81.0,102.0,29.0,26.0,80.0,23.0,102.0,pm25,tidak sehat
4,86.0,91.0,27.0,33.0,133.0,22.0,133.0,o3,tidak sehat
4,76.0,91.0,24.0,30.0,92.0,18.0,92.0,o3,sedang
4,73.0,91.0,26.0,43.0,162.0,25.0,162.0,o3,tidak sehat
4,70.0,91.0,26.0,29.0,117.0,18.0,117.0,o3,tidak sehat
4,51.0,91.0,22.0,30.0,84.0,16.0,91.0,pm25,sedang
4,61.0,91.0,23.0,33.0,90.0,34.0,91.0,pm25,sedang
0,69.0,44.0,23.0,37.0,48.0,18.0,69.0,pm10,sedang
0,71.0,44.0,30.0,34.0,56.0,25.0,71.0,pm10,sedang
1,62.0,94.0,23.0,22.0,48.0,16.0,94.0,pm25,sedang
4,57.0,91.0,25.0,23.0,96.0,16.0,96.0,o3,sedang
4,67.0,91.0,23.0,26.0,120.0,18.0,120.0,o3,tidak sehat
3,78.0,102.0,24.0,29.0,89.0,22.0,102.0,pm25,tidak sehat
4,73.0,91.0,25.0,19.0,101.0,18.0,101.0,o3,tidak sehat
4,88.0,91.0,25.0,22.0,183.0,18.0,183.0,o3,tidak sehat
4,103.0,91.0,27.0,23.0,166.0,20.0,166.0,o3,tidak sehat
4,91.0,91.0,27.0,46.0,164.0,23.0,164.0,o3,tidak sehat
4,78.0,91.0,26.0,27.0,137.0,17.0,137.0,o3,tidak sehat
4,70.0,91.0,26.0,17.0,109.0,15.0,109.0,o3,tidak sehat
4,68.0,91.0,27.0,17.0,77.0,16.0,91.0,pm25,sedang
4,79.0,91.0,26.0,21.0,204.0,17.0,204.0,o3,tidak sehat
4,93.0,91.0,27.0,21.0,156.0,20.0,156.0,o3,tidak sehat
4,73.0,91.0,25.0,18.0,107.0,15.0,107.0,o3,tidak sehat
4,74.0,91.0,27.0,16.0,83.0,18.0,91.0,pm25,sedang
4,103.0,91.0,27.0,29.0,144.0,21.0,144.0,o3,tidak sehat
4,96.0,91.0,26.0,26.0,131.0,14.0,131.0,o3,tidak sehat
4,87.0,91.0,26.0,20.0,178.0,13.0,178.0,o3,tidak sehat
4,94.0,91.0,27.0,25.0,143.0,17.0,143.0,o3,tidak sehat
4,87.0,91.0,28.0,23.0,151.0,16.0,151.0,o3,tidak sehat
2,65.0,70.0,25.0,19.0,80.0,16.0,80.0,o3,sedang
4,78.0,91.0,26.0,26.0,86.0,11.0,91.0,pm25,sedang
4,59.0,91.0,24.0,13.0,102.0,10.0,102.0,o3,tidak sehat
4,61.0,91.0,25.0,29.0,98.0,12.0,98.0,o3,sedang
4,60.0,91.0,25.0,20.0,185.0,16.0,185.0,o3,tidak sehat
4,58.0,91.0,25.0,14.0,80.0,10.0,91.0,pm25,sedang
4,58.0,91.0,26.0,12.0,74.0,12.0,91.0,pm25,sedang
4,42.0,91.0,25.0,12.0,94.0,10.0,94.0,o3,sedang
4,66.0,91.0,26.0,22.0,92.0,11.0,92.0,o3,sedang
4,71.0,91.0,29.0,24.0,119.0,13.0,119.0,o3,tidak sehat
4,62.0,91.0,26.0,23.0,156.0,10.0,156.0,o3,tidak sehat
1,81.0,94.0,24.0,55.0,120.0,33.0,120.0,o3,tidak sehat
4,84.0,91.0,31.0,21.0,118.0,20.0,118.0,o3,tidak sehat
4,86.0,91.0,25.0,24.0,191.0,20.0,191.0,o3,tidak sehat
1,83.0,94.0,28.0,21.0,183.0,20.0,183.0,o3,tidak sehat
4,75.0,91.0,27.0,30.0,115.0,15.0,115.0,o3,tidak sehat
4,78.0,91.0,26.0,14.0,86.0,18.0,91.0,pm25,sedang
4,82.0,91.0,26.0,16.0,145.0,17.0,145.0,o3,tidak sehat
4,73.0,91.0,27.0,11.0,125.0,19.0,125.0,o3,tidak sehat
